Team,Game,Opp Team,GP,W,L,T,OT,P,GF,GA,SF,SA,PPG,PP Opp,PP%,TS,PPGA,PK%,FOW,FOL,FOW%
San Jose Sharks,2015/02/28  vs. OTT,OTT,1,0,1,0,0,0,2,4,30,31,1,2,50,3,2,33.3,33,23,58.9
San Jose Sharks,2015/03/23  @ OTT,OTT,1,0,1,0,0,0,2,5,31,37,1,1,100,1,0,100,28,29,49.1
San Jose Sharks,2014/12/02  vs. PHI,PHI,1,1,0,0,0,2,2,1,27,29,0,1,0,2,1,50,32,32,50
San Jose Sharks,2015/03/28  @ PHI,PHI,1,1,0,0,0,2,2,2,44,18,1,4,25,3,1,66.7,38,35,52.1
San Jose Sharks,2015/03/09  vs. PIT,PIT,1,1,0,0,0,2,1,1,30,40,0,3,0,3,0,100,26,31,45.6
San Jose Sharks,2015/03/29  @ PIT,PIT,1,0,0,0,1,1,2,2,32,33,1,6,16.7,2,1,50,36,33,52.2
San Jose Sharks,2014/12/20  vs. STL,STL,1,1,0,0,0,2,3,2,30,20,1,3,33.3,0,0,0,36,34,51.4
San Jose Sharks,2015/01/03  vs. STL,STL,1,0,1,0,0,0,2,7,20,33,0,6,0,4,2,50,32,45,41.6
San Jose Sharks,2015/01/08  @ STL,STL,1,0,1,0,0,0,2,7,26,28,0,2,0,4,2,50,33,30,52.4
San Jose Sharks,2014/11/13  @ TBL,TBL,1,1,0,0,0,2,2,1,39,33,0,3,0,4,0,100,30,22,57.7
San Jose Sharks,2015/02/15  vs. TBL,TBL,1,0,1,0,0,0,2,5,35,33,1,3,33.3,1,0,100,33,20,62.3
San Jose Sharks,2015/01/15  vs. TOR,TOR,1,1,0,0,0,2,3,1,42,25,0,3,0,3,0,100,38,19,66.7
San Jose Sharks,2015/03/19  @ TOR,TOR,1,1,0,0,0,2,4,1,42,28,1,5,20,2,0,100,36,38,48.6
San Jose Sharks,2014/11/06  vs. VAN,VAN,1,0,1,0,0,0,2,3,36,19,1,4,25,1,1,0,37,36,50.7
San Jose Sharks,2014/12/30  vs. VAN,VAN,1,0,1,0,0,0,1,3,32,21,0,4,0,0,0,0,38,25,60.3
San Jose Sharks,2015/02/05  @ VAN,VAN,1,1,0,0,0,2,5,1,38,34,1,4,25,3,0,100,35,32,52.2
San Jose Sharks,2015/03/03  @ VAN,VAN,1,1,0,0,0,2,6,2,30,28,0,1,0,5,1,80,19,36,34.5
San Jose Sharks,2015/03/07  vs. VAN,VAN,1,0,1,0,0,0,2,3,40,34,1,2,50,5,1,80,39,27,59.1
San Jose Sharks,2014/10/11  vs. WPG,WPG,1,1,0,0,0,2,3,0,26,30,0,8,0,2,0,100,30,29,50.8
San Jose Sharks,2015/01/05  @ WPG,WPG,1,1,0,0,0,2,3,2,37,19,1,7,14.3,3,2,33.3,24,36,40
San Jose Sharks,2015/03/17  @ WPG,WPG,1,0,1,0,0,0,2,5,40,22,0,3,0,3,2,33.3,29,29,50
San Jose Sharks,2014/10/14  @ WSH,WSH,1,1,0,0,0,2,5,5,23,34,1,3,33.3,4,2,50,33,32,50.8
San Jose Sharks,2015/02/11  vs. WSH,WSH,1,0,0,0,1,1,4,5,30,33,1,1,100,2,1,50,30,23,56.6
St. Louis Blues,2014/10/19  @ ANA,ANA,1,0,1,0,0,0,0,3,28,25,0,2,0,3,2,33.3,23,38,37.7
St. Louis Blues,2014/10/30  vs. ANA,ANA,1,1,0,0,0,2,2,0,29,24,0,3,0,4,0,100,32,22,59.3
St. Louis Blues,2015/01/02  @ ANA,ANA,1,0,1,0,0,0,3,4,42,33,1,5,20,5,1,80,40,23,63.5
St. Louis Blues,2014/10/18  @ ARI,ARI,1,1,0,0,0,2,6,1,36,25,4,4,100,4,1,75,30,35,46.2
St. Louis Blues,2015/01/06  @ ARI,ARI,1,1,0,0,0,2,6,0,39,23,3,5,60,1,0,100,33,30,52.4
St. Louis Blues,2015/02/10  vs. ARI,ARI,1,1,0,0,0,2,2,1,36,26,0,2,0,1,0,100,31,27,53.4
St. Louis Blues,2014/11/18  @ BOS,BOS,1,0,1,0,0,0,0,2,33,17,0,2,0,1,0,100,29,32,47.5
St. Louis Blues,2015/02/20  vs. BOS,BOS,1,1,0,0,0,2,5,1,15,27,1,3,33.3,5,0,100,27,23,54
St. Louis Blues,2014/11/11  vs. BUF,BUF,1,1,0,0,0,2,6,1,29,29,3,8,37.5,3,1,66.7,38,30,55.9
St. Louis Blues,2015/02/05  @ BUF,BUF,1,1,0,0,0,2,3,0,30,23,0,1,0,2,0,100,33,16,67.3
St. Louis Blues,2015/01/10  vs. CAR,CAR,1,1,0,0,0,2,4,4,35,30,0,1,0,3,0,100,42,21,66.7
St. Louis Blues,2015/01/30  @ CAR,CAR,1,1,0,0,0,2,2,2,32,28,0,1,0,1,1,0,29,29,50
St. Louis Blues,2015/02/06  @ CBJ,CBJ,1,0,1,0,0,0,1,7,33,33,1,4,25,0,0,0,32,29,52.5
St. Louis Blues,2015/03/28  vs. CBJ,CBJ,1,0,1,0,0,0,2,4,31,17,1,6,16.7,2,1,50,30,30,50
St. Louis Blues,2014/10/11  vs. CGY,CGY,1,1,0,0,0,2,4,1,39,24,2,5,40,6,1,83.3,44,36,55
St. Louis Blues,2015/03/17  @ CGY,CGY,1,1,0,0,0,2,4,0,26,25,0,1,0,1,0,100,37,16,69.8
St. Louis Blues,2015/04/02  vs. CGY,CGY,1,1,0,0,0,2,4,1,43,18,1,3,33.3,3,0,100,41,22,65.1
St. Louis Blues,2014/10/25  vs. CHI,CHI,1,1,0,0,0,2,3,2,31,24,0,3,0,3,1,66.7,43,37,53.8
St. Louis Blues,2014/12/03  @ CHI,CHI,1,0,1,0,0,0,1,4,41,33,0,6,0,3,0,100,27,32,45.8
St. Louis Blues,2015/02/08  vs. CHI,CHI,1,0,1,0,0,0,2,4,27,28,0,1,0,2,1,50,24,32,42.9
St. Louis Blues,2015/04/05  @ CHI,CHI,1,1,0,0,0,2,2,1,33,39,1,3,33.3,2,0,100,29,26,52.7
St. Louis Blues,2015/04/09  vs. CHI,CHI,1,1,0,0,0,2,2,1,25,22,1,5,20,2,0,100,30,28,51.7
St. Louis Blues,2014/11/01  vs. COL,COL,1,1,0,0,0,2,2,2,29,29,0,3,0,4,2,50,42,26,61.8
St. Louis Blues,2014/12/13  @ COL,COL,1,1,0,0,0,2,3,2,42,25,1,5,20,6,1,83.3,40,32,55.6
St. Louis Blues,2014/12/23  @ COL,COL,1,0,1,0,0,0,0,5,26,41,0,3,0,6,2,66.7,33,27,55
St. Louis Blues,2014/12/29  vs. COL,COL,1,1,0,0,0,2,3,0,25,16,0,1,0,1,0,100,27,11,71.1
St. Louis Blues,2015/01/19  vs. COL,COL,1,1,0,0,0,2,3,1,30,18,1,2,50,3,0,100,22,28,44
St. Louis Blues,2014/10/28  @ DAL,DAL,1,1,0,0,0,2,4,3,27,28,1,5,20,4,1,75,30,33,47.6
St. Louis Blues,2014/12/27  vs. DAL,DAL,1,0,1,0,0,0,3,4,33,24,1,4,25,5,2,60,42,33,56
St. Louis Blues,2015/02/17  vs. DAL,DAL,1,0,1,0,0,0,1,4,28,22,0,3,0,4,1,75,34,23,59.6
St. Louis Blues,2015/03/15  @ DAL,DAL,1,1,0,0,0,2,3,0,21,28,1,2,50,6,0,100,30,39,43.5
St. Louis Blues,2015/04/03  @ DAL,DAL,1,1,0,0,0,2,7,5,21,32,0,3,0,4,0,100,35,45,43.8
St. Louis Blues,2015/01/15  vs. DET,DET,1,0,0,0,1,1,2,3,27,24,1,3,33.3,4,0,100,37,37,50
St. Louis Blues,2015/03/22  @ DET,DET,1,0,0,0,1,1,1,2,24,25,1,4,25,6,1,83.3,35,24,59.3
St. Louis Blues,2014/11/28  vs. EDM,EDM,1,1,0,0,0,2,4,3,41,16,0,3,0,0,0,0,42,30,58.3
St. Louis Blues,2015/01/13  vs. EDM,EDM,1,1,0,0,0,2,4,2,29,15,0,4,0,3,1,66.7,30,14,68.2
St. Louis Blues,2015/02/28  @ EDM,EDM,1,1,0,0,0,2,2,1,27,22,0,2,0,1,0,100,31,22,58.5
St. Louis Blues,2014/12/08  vs. FLA,FLA,1,1,0,0,0,2,4,2,28,34,0,4,0,3,0,100,31,28,52.5
St. Louis Blues,2015/02/15  @ FLA,FLA,1,1,0,0,0,2,1,1,33,41,0,0,0,2,0,100,32,34,48.5
St. Louis Blues,2014/10/16  @ LAK,LAK,1,0,0,0,1,1,0,0,43,18,0,4,0,4,0,100,41,33,55.4
St. Louis Blues,2014/12/16  vs. LAK,LAK,1,1,0,0,0,2,5,2,23,23,2,3,66.7,6,1,83.3,37,28,56.9
St. Louis Blues,2014/12/18  @ LAK,LAK,1,0,1,0,0,0,4,6,28,37,2,3,66.7,6,3,50,38,28,57.6
St. Louis Blues,2014/11/29  @ MIN,MIN,1,1,0,0,0,2,2,2,26,38,0,2,0,5,1,80,28,36,43.8
St. Louis Blues,2015/03/14  vs. MIN,MIN,1,0,1,0,0,0,1,3,42,19,0,2,0,2,0,100,34,25,57.6
St. Louis Blues,2015/03/21  @ MIN,MIN,1,0,1,0,0,0,3,6,29,28,2,4,50,4,1,75,31,22,58.5
St. Louis Blues,2015/04/11  vs. MIN,MIN,1,1,0,0,0,2,4,2,23,25,1,2,50,4,1,75,24,27,47.1
St. Louis Blues,2014/11/20  @ MTL,MTL,1,0,1,0,0,0,1,4,32,30,0,0,0,2,0,100,26,26,50
St. Louis Blues,2015/02/24  vs. MTL,MTL,1,0,1,0,0,0,2,5,29,23,0,2,0,2,1,50,27,37,42.2
St. Louis Blues,2014/11/04  @ NJD,NJD,1,1,0,0,0,2,1,0,23,26,1,3,33.3,3,0,100,29,25,53.7
St. Louis Blues,2014/11/06  vs. NJD,NJD,1,1,0,0,0,2,4,3,29,27,2,3,66.7,3,0,100,28,26,51.8
St. Louis Blues,2014/11/08  vs. NSH,NSH,1,0,1,0,0,0,1,2,29,35,0,1,0,2,0,100,34,29,54
St. Louis Blues,2014/11/13  vs. NSH,NSH,1,1,0,0,0,2,4,3,27,25,1,2,50,4,1,75,43,31,58.1
St. Louis Blues,2014/12/04  @ NSH,NSH,1,0,1,0,0,0,3,4,32,24,0,3,0,2,0,100,41,28,59.4
St. Louis Blues,2014/12/30  @ NSH,NSH,1,0,1,0,0,0,2,3,28,47,0,4,0,4,0,100,37,35,51.4
St. Louis Blues,2015/01/29  vs. NSH,NSH,1,1,0,0,0,2,4,4,35,37,0,6,0,4,1,75,37,34,52.1
St. Louis Blues,2014/12/06  @ NYI,NYI,1,1,0,0,0,2,6,4,40,27,3,5,60,5,2,60,38,39,49.4
St. Louis Blues,2014/12/11  vs. NYI,NYI,1,1,0,0,0,2,6,3,33,28,2,2,100,3,0,100,41,30,57.7
St. Louis Blues,2014/10/09  vs. NYR,NYR,1,0,1,0,0,0,2,3,25,25,0,5,0,3,0,100,31,25,55.4
St. Louis Blues,2014/11/03  @ NYR,NYR,1,1,0,0,0,2,3,3,34,39,1,3,33.3,4,1,75,30,39,43.5
St. Louis Blues,2014/11/22  @ OTT,OTT,1,1,0,0,0,2,3,2,33,26,0,4,0,4,2,50,37,23,61.7
St. Louis Blues,2014/11/25  vs. OTT,OTT,1,0,0,0,1,1,2,2,29,33,1,6,16.7,3,0,100,38,30,55.9
St. Louis Blues,2015/03/05  @ PHI,PHI,1,0,1,0,0,0,1,3,29,31,0,1,0,2,0,100,23,27,46
St. Louis Blues,2015/03/12  vs. PHI,PHI,1,1,0,0,0,2,0,0,35,28,0,2,0,4,0,100,27,31,46.6
St. Louis Blues,2015/02/21  vs. PIT,PIT,1,0,1,0,0,0,2,4,23,29,0,1,0,3,1,66.7,33,30,52.4
St. Louis Blues,2015/03/24  @ PIT,PIT,1,1,0,0,0,2,3,2,35,26,0,0,0,3,0,100,34,26,56.7
St. Louis Blues,2014/12/20  @ SJS,SJS,1,0,0,0,1,1,2,3,20,30,0,0,0,3,1,66.7,34,36,48.6
St. Louis Blues,2015/01/03  @ SJS,SJS,1,1,0,0,0,2,7,2,33,20,2,4,50,6,0,100,45,32,58.4
St. Louis Blues,2015/01/08  vs. SJS,SJS,1,1,0,0,0,2,7,2,28,26,2,4,50,2,0,100,30,33,47.6
St. Louis Blues,2015/02/03  vs. TBL,TBL,1,1,0,0,0,2,2,1,18,31,0,2,0,3,0,100,33,29,53.2
St. Louis Blues,2015/02/12  @ TBL,TBL,1,1,0,0,0,2,6,3,44,29,1,3,33.3,3,1,66.7,33,36,47.8
St. Louis Blues,2015/01/17  vs. TOR,TOR,1,1,0,0,0,2,3,0,33,27,0,3,0,2,0,100,36,22,62.1
St. Louis Blues,2015/03/07  @ TOR,TOR,1,1,0,0,0,2,6,1,44,24,1,4,25,5,0,100,40,32,55.6
St. Louis Blues,2014/10/23  vs. VAN,VAN,1,0,1,0,0,0,1,4,32,23,1,5,20,2,1,50,31,22,58.5
St. Louis Blues,2015/03/01  @ VAN,VAN,1,0,0,0,1,1,5,5,39,31,1,4,25,3,0,100,37,27,57.8
St. Louis Blues,2015/03/30  vs. VAN,VAN,1,0,1,0,0,0,1,4,24,22,0,2,0,1,0,100,30,27,52.6
St. Louis Blues,2014/11/23  @ WPG,WPG,1,1,0,0,0,2,4,2,29,30,2,5,40,1,0,100,31,35,47
St. Louis Blues,2015/02/26  @ WPG,WPG,1,1,0,0,0,2,1,1,29,31,0,2,0,2,0,100,31,34,47.7
St. Louis Blues,2015/03/10  vs. WPG,WPG,1,1,0,0,0,2,5,4,27,16,1,5,20,5,1,80,44,27,62
St. Louis Blues,2015/03/19  @ WPG,WPG,1,0,0,0,1,1,1,1,33,34,0,3,0,2,0,100,31,32,49.2
St. Louis Blues,2015/04/07  vs. WPG,WPG,1,0,1,0,0,0,0,1,30,31,0,2,0,4,0,100,27,33,45
St. Louis Blues,2014/11/15  vs. WSH,WSH,1,1,0,0,0,2,4,1,34,25,0,2,0,0,0,0,38,27,58.5
St. Louis Blues,2015/02/01  @ WSH,WSH,1,1,0,0,0,2,4,3,40,36,1,3,33.3,3,1,66.7,22,32,40.7
Tampa Bay Lightning,2015/02/08  vs. ANA,ANA,1,1,0,0,0,2,5,3,23,28,0,5,0,5,1,80,32,31,50.8
Tampa Bay Lightning,2015/02/18  @ ANA,ANA,1,1,0,0,0,2,4,1,32,25,0,3,0,2,0,100,30,33,47.6
Tampa Bay Lightning,2014/10/28  vs. ARI,ARI,1,1,0,0,0,2,7,3,35,25,1,3,33.3,0,0,0,31,31,50
Tampa Bay Lightning,2015/02/21  @ ARI,ARI,1,1,0,0,0,2,4,2,27,24,2,6,33.3,1,0,100,25,29,46.3
Tampa Bay Lightning,2015/01/13  @ BOS,BOS,1,0,1,0,0,0,3,4,19,34,0,5,0,3,0,100,25,30,45.5
Tampa Bay Lightning,2015/03/12  @ BOS,BOS,1,0,0,0,1,1,2,2,37,30,0,2,0,4,0,100,32,28,53.3
Tampa Bay Lightning,2015/03/22  vs. BOS,BOS,1,1,0,0,0,2,5,3,19,28,1,1,100,2,1,50,25,26,49
Tampa Bay Lightning,2015/04/11  vs. BOS,BOS,1,1,0,0,0,2,2,2,25,38,0,1,0,3,0,100,23,33,41.1
Tampa Bay Lightning,2014/12/02  @ BUF,BUF,1,0,0,0,1,1,1,1,27,22,0,2,0,2,0,100,23,32,41.8
Tampa Bay Lightning,2014/12/04  vs. BUF,BUF,1,1,0,0,0,2,5,0,35,13,1,6,16.7,3,0,100,26,25,51
Tampa Bay Lightning,2014/12/31  @ BUF,BUF,1,1,0,0,0,2,5,1,25,11,1,3,33.3,2,1,50,23,37,38.3
Tampa Bay Lightning,2015/01/09  vs. BUF,BUF,1,1,0,0,0,2,2,1,47,21,0,4,0,3,0,100,36,22,62.1
Tampa Bay Lightning,2015/03/03  vs. BUF,BUF,1,1,0,0,0,2,3,0,35,28,2,2,100,2,0,100,32,28,53.3
Tampa Bay Lightning,2014/12/11  vs. CAR,CAR,1,1,0,0,0,2,2,1,27,30,1,2,50,4,0,100,29,22,56.9
Tampa Bay Lightning,2014/12/27  vs. CAR,CAR,1,1,0,0,0,2,2,1,38,26,0,6,0,3,0,100,28,33,45.9
Tampa Bay Lightning,2015/01/27  @ CAR,CAR,1,0,1,0,0,0,2,4,30,22,0,3,0,3,1,66.7,33,26,55.9
Tampa Bay Lightning,2014/11/08  @ CBJ,CBJ,1,1,0,0,0,2,7,4,38,32,2,3,66.7,5,3,40,27,38,41.5
Tampa Bay Lightning,2014/12/06  vs. CBJ,CBJ,1,0,1,0,0,0,1,3,34,20,0,2,0,4,1,75,28,26,51.8
Tampa Bay Lightning,2015/01/31  vs. CBJ,CBJ,1,1,0,0,0,2,3,1,34,35,0,4,0,3,0,100,33,24,57.9
Tampa Bay Lightning,2014/10/21  @ CGY,CGY,1,1,0,0,0,2,2,1,22,22,0,0,0,2,1,50,27,25,51.9
Tampa Bay Lightning,2014/11/06  vs. CGY,CGY,1,1,0,0,0,2,5,2,33,31,0,1,0,4,1,75,37,24,60.7
Tampa Bay Lightning,2014/11/11  @ CHI,CHI,1,0,0,0,1,1,2,2,27,39,0,3,0,6,0,100,32,32,50
Tampa Bay Lightning,2015/02/27  vs. CHI,CHI,1,1,0,0,0,2,4,0,29,28,2,6,33.3,3,0,100,31,31,50
Tampa Bay Lightning,2015/01/17  vs. COL,COL,1,1,0,0,0,2,2,2,31,42,1,1,100,3,0,100,27,36,42.9
Tampa Bay Lightning,2015/02/22  @ COL,COL,1,0,1,0,0,0,4,5,32,18,0,3,0,1,0,100,24,41,36.9
Tampa Bay Lightning,2015/02/05  @ DAL,DAL,1,1,0,0,0,2,5,3,29,36,1,3,33.3,4,0,100,31,33,48.4
Tampa Bay Lightning,2015/03/07  vs. DAL,DAL,1,1,0,0,0,2,5,4,28,35,1,4,25,2,2,0,25,23,52.1
Tampa Bay Lightning,2014/11/09  @ DET,DET,1,1,0,0,0,2,3,3,30,20,1,5,20,4,2,50,25,32,43.9
Tampa Bay Lightning,2015/01/29  vs. DET,DET,1,1,0,0,0,2,5,1,32,28,1,2,50,2,0,100,32,27,54.2
Tampa Bay Lightning,2015/03/20  vs. DET,DET,1,1,0,0,0,2,3,1,32,31,0,3,0,3,1,66.7,35,27,56.5
Tampa Bay Lightning,2015/03/28  @ DET,DET,1,0,1,0,0,0,0,4,23,23,0,6,0,4,0,100,30,24,55.6
Tampa Bay Lightning,2014/10/20  @ EDM,EDM,1,0,1,0,0,0,2,3,24,23,0,2,0,2,0,100,32,21,60.4
Tampa Bay Lightning,2015/01/15  vs. EDM,EDM,1,1,0,0,0,2,3,2,19,32,0,1,0,4,1,75,29,26,52.7
Tampa Bay Lightning,2014/10/09  vs. FLA,FLA,1,1,0,0,0,2,3,2,32,21,3,7,42.9,2,0,100,36,31,53.7
Tampa Bay Lightning,2015/03/01  @ FLA,FLA,1,0,1,0,0,0,3,4,23,26,0,2,0,5,1,80,29,31,48.3
Tampa Bay Lightning,2015/03/24  vs. FLA,FLA,1,1,0,0,0,2,4,3,25,36,0,0,0,2,0,100,30,23,56.6
Tampa Bay Lightning,2015/04/04  @ FLA,FLA,1,1,0,0,0,2,4,0,22,34,1,1,100,4,0,100,28,23,54.9
Tampa Bay Lightning,2015/02/07  vs. LAK,LAK,1,0,1,0,0,0,2,4,28,29,0,2,0,2,0,100,36,27,57.1
Tampa Bay Lightning,2015/02/16  @ LAK,LAK,1,0,1,0,0,0,2,3,23,28,0,2,0,3,0,100,16,24,40
Tampa Bay Lightning,2014/10/25  @ MIN,MIN,1,0,1,0,0,0,2,7,19,22,0,4,0,1,0,100,29,24,54.7
Tampa Bay Lightning,2014/11/22  vs. MIN,MIN,1,1,0,0,0,2,2,1,28,31,1,2,50,3,0,100,30,29,50.8
Tampa Bay Lightning,2014/10/13  vs. MTL,MTL,1,1,0,0,0,2,7,1,41,17,2,5,40,4,0,100,30,41,42.3
Tampa Bay Lightning,2015/01/06  @ MTL,MTL,1,1,0,0,0,2,4,2,36,22,2,6,33.3,3,0,100,27,33,45
Tampa Bay Lightning,2015/03/10  @ MTL,MTL,1,1,0,0,0,2,1,0,36,19,0,4,0,1,0,100,24,36,40
Tampa Bay Lightning,2015/03/16  vs. MTL,MTL,1,1,0,0,0,2,4,2,34,34,2,4,50,4,1,75,39,35,52.7
Tampa Bay Lightning,2015/03/30  @ MTL,MTL,1,1,0,0,0,2,5,3,44,28,1,5,20,3,1,66.7,31,31,50
Tampa Bay Lightning,2014/10/14  vs. NJD,NJD,1,0,1,0,0,0,1,2,27,25,0,4,0,4,1,75,24,26,48
Tampa Bay Lightning,2014/12/19  @ NJD,NJD,1,0,0,0,1,1,2,2,28,18,0,5,0,3,1,66.7,28,36,43.8
Tampa Bay Lightning,2015/04/09  vs. NJD,NJD,1,1,0,0,0,2,4,3,31,24,3,8,37.5,3,1,66.7,22,29,43.1
Tampa Bay Lightning,2015/02/10  @ NSH,NSH,1,0,0,0,1,1,2,3,32,29,0,2,0,2,0,100,30,39,43.5
Tampa Bay Lightning,2015/03/26  vs. NSH,NSH,1,0,1,0,0,0,2,3,30,19,0,5,0,5,0,100,32,26,55.2
Tampa Bay Lightning,2014/11/15  vs. NYI,NYI,1,1,0,0,0,2,5,2,28,27,1,3,33.3,4,0,100,33,24,57.9
Tampa Bay Lightning,2014/11/18  @ NYI,NYI,1,0,1,0,0,0,2,5,28,36,0,3,0,6,1,83.3,21,31,40.4
Tampa Bay Lightning,2014/12/20  @ NYI,NYI,1,0,1,0,0,0,1,3,21,48,0,2,0,3,0,100,20,27,42.6
Tampa Bay Lightning,2014/11/17  @ NYR,NYR,1,1,0,0,0,2,5,1,30,16,1,3,33.3,3,1,66.7,27,26,50.9
Tampa Bay Lightning,2014/11/26  vs. NYR,NYR,1,1,0,0,0,2,4,3,29,19,2,4,50,3,1,66.7,34,23,59.6
Tampa Bay Lightning,2014/12/01  @ NYR,NYR,1,1,0,0,0,2,6,3,21,35,1,5,20,4,1,75,37,30,55.2
Tampa Bay Lightning,2014/10/11  vs. OTT,OTT,1,0,0,0,1,1,2,2,40,34,1,3,33.3,3,0,100,32,29,52.5
Tampa Bay Lightning,2014/11/29  vs. OTT,OTT,1,1,0,0,0,2,4,1,32,27,1,4,25,2,1,50,32,25,56.1
Tampa Bay Lightning,2015/01/04  @ OTT,OTT,1,1,0,0,0,2,4,2,30,22,1,9,11.1,3,0,100,27,34,44.3
Tampa Bay Lightning,2015/04/02  @ OTT,OTT,1,0,0,0,1,1,1,2,29,34,1,4,25,5,0,100,38,32,54.3
Tampa Bay Lightning,2014/10/30  vs. PHI,PHI,1,1,0,0,0,2,4,3,32,27,2,5,40,2,0,100,27,27,50
Tampa Bay Lightning,2014/12/16  @ PHI,PHI,1,1,0,0,0,2,3,1,23,24,0,4,0,3,1,66.7,29,27,51.8
Tampa Bay Lightning,2015/01/12  @ PHI,PHI,1,0,1,0,0,0,3,7,24,25,2,3,66.7,4,3,25,31,29,51.7
Tampa Bay Lightning,2014/12/15  @ PIT,PIT,1,0,1,0,0,0,2,4,30,26,1,3,33.3,4,1,75,33,21,61.1
Tampa Bay Lightning,2014/12/23  vs. PIT,PIT,1,1,0,0,0,2,4,3,27,29,0,4,0,2,0,100,28,25,52.8
Tampa Bay Lightning,2015/01/02  @ PIT,PIT,1,0,1,0,0,0,3,6,35,29,0,3,0,2,1,50,33,29,53.2
Tampa Bay Lightning,2014/11/13  vs. SJS,SJS,1,0,1,0,0,0,1,2,33,39,0,4,0,3,0,100,22,30,42.3
Tampa Bay Lightning,2015/02/15  @ SJS,SJS,1,1,0,0,0,2,5,2,33,35,0,1,0,3,1,66.7,20,33,37.7
Tampa Bay Lightning,2015/02/03  @ STL,STL,1,0,0,0,1,1,1,2,31,18,0,3,0,2,0,100,29,33,46.8
Tampa Bay Lightning,2015/02/12  vs. STL,STL,1,0,1,0,0,0,3,6,29,44,1,3,33.3,3,1,66.7,36,33,52.2
Tampa Bay Lightning,2014/11/20  @ TOR,TOR,1,0,1,0,0,0,2,5,28,21,0,3,0,3,1,66.7,24,44,35.3
Tampa Bay Lightning,2014/12/29  vs. TOR,TOR,1,1,0,0,0,2,3,2,41,23,1,4,25,2,0,100,24,25,49
Tampa Bay Lightning,2015/03/05  vs. TOR,TOR,1,1,0,0,0,2,4,2,31,27,1,3,33.3,3,0,100,29,37,43.9
Tampa Bay Lightning,2015/03/31  @ TOR,TOR,1,0,1,0,0,0,1,3,41,28,1,3,33.3,3,1,66.7,23,27,46
Tampa Bay Lightning,2014/10/18  @ VAN,VAN,1,1,0,0,0,2,4,2,24,32,1,5,20,6,1,83.3,35,30,53.8
Tampa Bay Lightning,2015/01/20  vs. VAN,VAN,1,1,0,0,0,2,4,1,26,28,0,5,0,7,0,100,30,28,51.7
Tampa Bay Lightning,2014/10/24  @ WPG,WPG,1,1,0,0,0,2,4,2,27,42,1,4,25,5,1,80,25,27,48.1
Tampa Bay Lightning,2015/03/14  vs. WPG,WPG,1,0,1,0,0,0,1,2,16,29,0,2,0,4,1,75,34,29,54
Tampa Bay Lightning,2014/11/01  vs. WSH,WSH,1,1,0,0,0,2,4,3,28,38,0,2,0,2,1,50,27,27,50
Tampa Bay Lightning,2014/12/09  vs. WSH,WSH,1,0,1,0,0,0,3,5,36,35,0,3,0,2,1,50,22,27,44.9
Tampa Bay Lightning,2014/12/13  @ WSH,WSH,1,0,1,0,0,0,2,4,28,28,0,4,0,4,0,100,31,31,50
Toronto Maple Leafs,2014/12/16  vs. ANA,ANA,1,1,0,0,0,2,6,2,27,42,1,3,33.3,2,0,100,36,32,52.9
Toronto Maple Leafs,2015/01/14  @ ANA,ANA,1,0,1,0,0,0,0,4,28,25,0,3,0,2,1,50,32,24,57.1
Toronto Maple Leafs,2014/11/04  @ ARI,ARI,1,0,1,0,0,0,2,3,30,33,2,5,40,4,0,100,33,28,54.1
Toronto Maple Leafs,2015/01/29  vs. ARI,ARI,1,0,1,0,0,0,1,3,25,45,0,3,0,4,1,75,24,37,39.3
Toronto Maple Leafs,2014/10/25  vs. BOS,BOS,1,0,1,0,0,0,1,4,33,33,0,3,0,4,1,75,27,41,39.7
Toronto Maple Leafs,2014/11/12  vs. BOS,BOS,1,1,0,0,0,2,6,1,33,26,3,4,75,3,0,100,29,23,55.8
Toronto Maple Leafs,2014/12/31  @ BOS,BOS,1,1,0,0,0,2,3,3,21,28,1,2,50,2,1,50,27,36,42.9
Toronto Maple Leafs,2015/04/04  @ BOS,BOS,1,0,0,0,1,1,1,1,28,50,0,2,0,3,0,100,29,32,47.5
Toronto Maple Leafs,2014/10/28  vs. BUF,BUF,1,1,0,0,0,2,4,0,37,10,1,6,16.7,2,0,100,33,24,57.9
Toronto Maple Leafs,2014/11/15  @ BUF,BUF,1,0,1,0,0,0,2,6,34,35,0,4,0,2,1,50,47,27,63.5
Toronto Maple Leafs,2015/03/11  vs. BUF,BUF,1,1,0,0,0,2,3,3,34,33,1,5,20,2,0,100,37,25,59.7
Toronto Maple Leafs,2015/04/01  @ BUF,BUF,1,0,1,0,0,0,3,4,27,31,0,4,0,5,1,80,27,31,46.6
Toronto Maple Leafs,2014/12/18  @ CAR,CAR,1,0,1,0,0,0,1,4,26,37,0,3,0,3,1,66.7,22,46,32.4
Toronto Maple Leafs,2015/01/19  vs. CAR,CAR,1,0,1,0,0,0,1,4,35,32,1,4,25,3,0,100,25,44,36.2
Toronto Maple Leafs,2015/02/20  @ CAR,CAR,1,0,1,0,0,0,1,2,24,26,0,4,0,2,1,50,21,30,41.2
Toronto Maple Leafs,2014/10/31  @ CBJ,CBJ,1,1,0,0,0,2,4,1,27,29,1,2,50,4,1,75,41,29,58.6
Toronto Maple Leafs,2015/01/09  vs. CBJ,CBJ,1,1,0,0,0,2,5,2,32,20,2,4,50,2,1,50,34,33,50.7
